# Threatbase Threat Intelligence Feed - Brute-Force IPs
# Last update: Thu, 03 Sep 2026 04:22:07 +0000
# Count: 32536
# Format: IP,FeedCount,RiskScore,Tags,FirstSeen,LastSeen,Sources
14.143.133.196,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|firehol_level2|greensnow|ipsum
14.145.140.97,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.145.193.83,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.152.91.206,5,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum|romainmarcoux_outgoing_ab
14.153.12.11,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.153.49.29,4,HIGH,Brute-Force|Exploit,2026-09-03,2026-09-03,blocklist_de|blocklist_de_apache|ipsum
14.153.242.132,4,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|ipsum|romainmarcoux_outgoing_ab
14.153.253.17,4,HIGH,Brute-Force|Spam,2026-09-03,2026-09-03,blocklist_de|blocklist_de_mail|ipsum
14.155.243.129,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.155.251.14,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.155.251.242,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.160.26.174,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.160.118.99,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.162.102.43,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_ab
14.162.105.183,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.162.165.46,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_ab
14.165.164.119,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_ab
14.166.127.123,3,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail
14.170.154.13,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
14.176.109.170,4,HIGH,Brute-Force|Spam,2026-09-03,2026-09-03,blocklist_de|blocklist_de_mail|ipsum
14.177.8.208,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.177.234.24,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.177.234.46,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_ab
14.177.239.45,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.187.4.34,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
14.188.243.227,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.189.4.146,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.194.62.218,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.198.241.2,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.200.149.11,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.200.182.200,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.201.151.159,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.202.236.226,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.206.12.13,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.224.129.68,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.224.164.150,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.224.175.52,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.224.213.222,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_ab
14.224.217.104,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_ab
14.224.227.2,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.224.227.189,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.224.253.94,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.3.79,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.225.17.146,6,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|greensnow|ipsum
14.225.46.21,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.48.17,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.62.6,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.74.30,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
14.225.165.177,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level3|ipsum|romainmarcoux_outgoing_ab
14.225.168.187,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
14.225.173.146,6,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
14.225.204.30,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_ab
14.225.205.58,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.225.206.171,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
14.225.206.187,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
14.225.208.202,6,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.217.138,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.225.218.99,6,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
14.225.239.154,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.225.253.26,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
14.231.12.225,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.231.140.42,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.231.142.210,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
14.232.239.151,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.236.43.11,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.240.228.99,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.241.92.66,3,HIGH,Brute-Force,2026-09-02,2026-09-03,greensnow|ipsum
14.241.150.101,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.248.82.58,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.248.82.157,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_ab
14.248.83.33,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
14.248.84.255,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
14.254.175.168,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
15.152.216.129,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
15.157.122.50,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum
15.204.95.90,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.204.173.173,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level3|ipsum|romainmarcoux_outgoing_ab
15.204.188.61,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.204.211.98,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.204.225.154,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.204.247.244,3,HIGH,Brute-Force|Spam,2026-09-03,2026-09-03,blocklist_de|blocklist_de_mail
15.204.249.142,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.204.255.34,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.206.179.128,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.218.135.58,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
15.235.27.94,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
15.235.27.190,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
15.235.32.243,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|ipsum
15.235.96.18,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
15.235.97.169,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.235.123.247,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
15.235.192.186,8,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_ab
16.5.0.244,6,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,abuseipdb|cins_army|greensnow|ipsum|romainmarcoux_outgoing_aa
16.5.0.245,6,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,abuseipdb|cins_army|greensnow|ipsum|romainmarcoux_outgoing_aa
16.5.0.254,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,abuseipdb|cins_army|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
16.54.172.102,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
16.54.241.168,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
16.147.63.72,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
16.147.190.140,9,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level2|firehol_level3|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
16.147.195.99,9,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level2|firehol_level3|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
16.170.114.19,3,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail
16.170.237.177,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
16.176.125.201,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
16.192.153.246,6,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum|romainmarcoux_outgoing_aa
16.192.171.148,5,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum|romainmarcoux_outgoing_aa
18.97.5.13,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|ipsum|romainmarcoux_outgoing_aa
18.97.5.28,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|ipsum|romainmarcoux_outgoing_aa
18.97.5.81,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
18.97.5.91,3,HIGH,Brute-Force,2026-09-02,2026-09-03,greensnow|ipsum
18.97.5.104,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum
18.97.19.165,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
18.97.19.206,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum
18.97.26.14,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
18.99.5.185,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
18.99.5.191,4,HIGH,Brute-Force,2026-09-02,2026-09-03,firehol_level2|greensnow|ipsum
18.116.101.220,10,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|binary_defense|blocklist_de|blocklist_de_mail|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
18.117.12.186,4,HIGH,Brute-Force|Exploit,2026-09-02,2026-09-03,blocklist_de|blocklist_de_apache|ipsum
18.117.172.39,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.138.240.105,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.140.198.225,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.145.143.60,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level3|ipsum|romainmarcoux_outgoing_aa
18.145.145.61,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,bruteforceblocker|criticalpath_security|emerging_threats|firehol_level3|ipsum|romainmarcoux_outgoing_aa
18.145.248.155,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
18.156.33.198,7,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|cins_army|ipsum|romainmarcoux_outgoing_aa
18.201.112.141,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.202.229.181,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
18.202.238.224,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
18.209.137.234,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.212.229.32,6,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|cins_army|firehol_level2|ipsum
18.215.152.242,6,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,blocklist_de|cins_army|firehol_level2|ipsum|romainmarcoux_outgoing_aa
18.216.79.19,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
18.216.136.33,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
18.218.118.203,11,HIGH,Brute-Force|Compromised|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|binary_defense|blocklist_de|blocklist_de_mail|cins_army|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
18.218.188.104,4,HIGH,Brute-Force|Exploit,2026-09-02,2026-09-03,blocklist_de|blocklist_de_apache|ipsum
18.246.250.18,10,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|bruteforceblocker|criticalpath_security|emerging_threats|firehol_level2|firehol_level3|ipsum|romainmarcoux_outgoing_aa
20.1.169.243,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.2.83.149,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.2.136.0,3,HIGH,Brute-Force,2026-09-02,2026-09-03,greensnow|ipsum
20.6.35.235,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.7.73.61,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.12.41.6,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
20.13.147.55,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
20.13.164.162,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.14.74.131,7,HIGH,Brute-Force|Compromised|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|cins_army|firehol_level2|firehol_level3|ipsum
20.14.74.247,8,HIGH,Brute-Force|Compromised|Malicious|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|cins_army|firehol_level2|firehol_level3|ipsum|romainmarcoux_outgoing_aa
20.14.93.27,4,HIGH,Brute-Force|Exploit,2026-09-02,2026-09-03,blocklist_de|blocklist_de_apache|ipsum
20.14.254.44,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.23.144.166,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.23.229.100,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.24.67.246,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.24.100.112,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
20.24.137.18,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
20.25.139.174,4,HIGH,Brute-Force|Exploit,2026-09-02,2026-09-03,blocklist_de|blocklist_de_apache|ipsum
20.29.59.46,7,HIGH,Brute-Force|Compromised|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|cins_army|firehol_level3|ipsum
20.29.77.16,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.31.232.59,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.38.3.247,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.40.44.6,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.40.208.6,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.41.106.98,3,HIGH,Brute-Force,2026-09-02,2026-09-03,greensnow|ipsum
20.41.107.98,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.42.19.40,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.46.45.121,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
20.48.41.224,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.48.147.90,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.48.160.90,6,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|firehol_level2|firehol_level3|ipsum
20.48.163.91,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.48.179.39,6,HIGH,Brute-Force|Exploit,2026-09-02,2026-09-03,blocklist_de|blocklist_de_apache|firehol_level2|firehol_level3|ipsum
20.48.236.86,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.48.250.41,7,HIGH,Brute-Force|Exploit|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_apache|firehol_level2|firehol_level3|ipsum
20.48.251.3,7,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_net_bots|firehol_level2|firehol_level3|ipsum
20.51.153.15,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.52.168.85,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.55.45.217,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-03,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.55.86.54,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.55.117.89,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.59.242.10,5,HIGH,Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
20.62.197.51,6,HIGH,Brute-Force|Compromised|Spam,2026-09-02,2026-09-03,blocklist_de|blocklist_de_mail|cins_army|firehol_level3|ipsum
20.63.34.22,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
20.63.64.130,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-03,blocklist_de|blocklist_net_bots|ipsum
