# Threatbase Threat Intelligence Feed - C2 IPs
# Last update: Sat, 05 Sep 2026 10:18:29 +0000
# Count: 7607
# Format: IP,FeedCount,RiskScore,Tags,FirstSeen,LastSeen,Sources
23.30.22.225,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.81.246.22,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.81.246.171,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.81.246.187,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.81.246.205,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.128.108,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.128.127,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.128.149,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.140.14,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.140.100,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.140.155,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.140.180,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.82.141.11,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.83.133.13,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.88.117.246,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.91.184.29,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.124.23,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.124.154,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.33,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.52,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.82,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.112,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.137,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.160.141,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.215.82,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.215.141,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.215.230,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.215.233,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.1,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.14,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.130,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.182,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.197,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.219,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.106.223.222,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.5,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.29,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.57,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.59,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.65,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.66,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.79,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.87,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.200,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.201,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.108.57.250,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.192.125,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.12,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.16,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.24,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.38,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.106,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.119,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
