# Threatbase Threat Intelligence Feed - Brute-Force IPs
# Last update: Sat, 05 Sep 2026 06:52:29 +0000
# Count: 31352
# Format: IP,FeedCount,RiskScore,Tags,FirstSeen,LastSeen,Sources
45.190.158.192,5,HIGH,Brute-Force|Malicious,2026-09-03,2026-09-05,firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
45.190.205.171,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.191.91.81,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.192.198.32,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.194.3.128,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.194.21.148,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.194.22.20,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.194.37.246,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.194.70.252,8,HIGH,Brute-Force|Compromised|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|cins_army|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
45.195.83.7,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.195.221.26,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.195.250.248,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
45.196.236.141,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.198.148.2,6,HIGH,Brute-Force|Exploit|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_apache|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.198.224.140,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.202.210.103,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.205.1.36,6,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|threatfox_full
45.207.208.50,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
45.224.69.32,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.224.97.241,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.224.97.244,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|greensnow|ipsum
45.224.97.245,4,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum
45.225.135.11,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
45.225.135.21,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|ipsum|romainmarcoux_outgoing_aa|threatfox_full
45.225.135.83,6,HIGH,Brute-Force|Malicious,2026-09-03,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.226.133.211,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.227.254.170,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|blocklist_net_strongips|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.229.30.212,4,HIGH,Brute-Force,2026-09-05,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum
45.229.91.34,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.230.80.22,6,HIGH,Brute-Force|Malicious|Spam,2026-09-04,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.231.116.119,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.232.73.84,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|blocklist_net_strongips|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.232.202.54,6,HIGH,Brute-Force|Malicious|Spam,2026-09-04,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.233.77.213,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum|romainmarcoux_outgoing_aa
45.233.218.160,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.234.34.178,5,HIGH,Brute-Force|Malicious,2026-09-04,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum|romainmarcoux_outgoing_aa
45.234.183.237,6,HIGH,Brute-Force|Malicious,2026-09-03,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.234.195.254,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|ipsum
45.234.212.84,7,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
45.236.85.114,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
45.237.165.211,6,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|greensnow|ipsum
45.237.227.144,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
45.238.2.31,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.2.37,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.2.40,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.2.67,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
45.238.2.72,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
45.238.2.87,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
45.238.2.89,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.2.93,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.65.10,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.238.106.189,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
45.238.201.193,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
45.239.100.134,6,HIGH,Brute-Force|Malicious,2026-09-03,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.239.238.86,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
45.241.72.3,4,HIGH,Brute-Force|Spam,2026-09-05,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
45.249.87.25,6,HIGH,Brute-Force|Malicious|Spam,2026-09-03,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.249.244.231,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.249.246.120,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.249.247.45,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
45.249.247.86,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.249.247.165,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
45.251.115.132,8,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
46.4.66.249,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|ipsum
46.6.124.216,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.6.127.33,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
46.8.64.167,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.8.68.144,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.8.78.131,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.8.174.161,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
46.8.245.94,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.8.245.100,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.10.56.170,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.10.201.90,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|ipsum
46.10.201.91,5,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|ipsum
46.10.208.112,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.19.33.214,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.20.58.2,4,HIGH,Brute-Force|Spam,2026-09-05,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
46.20.58.45,3,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail
46.21.187.235,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|bruteforceblocker|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.24.47.94,8,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
46.26.43.117,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.27.166.106,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.29.15.127,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.29.26.26,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|firehol_level2|firehol_level3|ipsum
46.29.234.126,4,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum
46.29.234.127,4,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum
46.29.238.108,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.29.238.140,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.31.77.236,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.32.170.48,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
46.32.177.84,6,HIGH,Botnet|Brute-Force|Malicious,2026-09-04,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.36.76.184,5,HIGH,Brute-Force|Malicious,2026-09-04,2026-09-05,blocklist_de|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.37.66.191,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.38.146.46,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.39.87.6,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
46.39.244.106,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.44.0.185,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.44.36.143,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.59.88.25,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.59.88.86,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.88.179,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.88.232,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.88.245,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.90.246,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.59.91.138,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.59.91.172,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.92.80,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.59.108.159,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
46.59.108.174,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.59.108.247,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.59.109.4,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.59.109.240,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.60.126.100,6,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.62.131.178,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.62.153.77,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.62.163.92,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.62.204.176,4,HIGH,Brute-Force,2026-09-02,2026-09-05,firehol_level2|greensnow|ipsum
46.62.220.230,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.62.225.115,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.63.203.130,4,HIGH,Brute-Force|Exploit,2026-09-05,2026-09-05,blocklist_de|blocklist_de_apache|ipsum
46.70.44.204,6,HIGH,Brute-Force|Malicious|Spam,2026-09-03,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.70.206.6,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.72.9.29,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.72.125.248,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.77.69.201,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
46.77.70.142,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.100.16.24,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.101.74.113,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.101.74.125,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.101.107.202,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.101.110.67,4,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|ipsum
46.101.137.209,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
46.101.180.112,6,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
46.101.180.162,6,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum
46.101.199.21,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.101.201.146,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.101.216.224,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.101.247.252,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.105.31.171,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.105.39.49,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
46.105.39.50,4,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|ipsum
46.105.40.140,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
46.105.42.96,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
46.105.46.43,6,HIGH,Botnet|Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_net_bots|firehol_level2|ipsum
46.105.48.30,5,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|ipsum
46.105.160.251,4,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|firehol_level2|ipsum
46.105.161.242,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.107.213.194,11,HIGH,Brute-Force|Compromised|Malicious,2026-09-03,2026-09-05,blocklist_de|blocklist_de_ssh|bruteforceblocker|criticalpath_security|emerging_threats|firehol_level2|firehol_level3|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
46.110.23.231,3,HIGH,Brute-Force,2026-09-02,2026-09-05,greensnow|ipsum
46.118.112.135,6,HIGH,Brute-Force|Exploit|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_apache|blocklist_de_mail|firehol_level2|ipsum
46.129.2.74,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.129.5.66,4,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum
46.129.9.170,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.135.109.64,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.144.194.122,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.147.113.91,8,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
46.149.83.62,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.151.182.54,6,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.151.182.62,5,HIGH,Brute-Force|Exploit|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_apache|ipsum|romainmarcoux_outgoing_aa
46.151.182.67,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.151.182.184,7,HIGH,Brute-Force|Malicious|Spam,2026-09-03,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.151.182.221,6,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|greensnow|ipsum
46.151.182.222,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|greensnow|ipsum
46.152.250.42,6,HIGH,Botnet|Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_net_bots|firehol_level2|greensnow|ipsum
46.162.203.179,7,HIGH,Brute-Force|Exploit|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_apache|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
46.163.144.31,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.163.174.216,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.163.189.191,5,HIGH,Brute-Force|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum
46.164.148.190,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.172.74.7,6,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.173.16.67,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.185.184.85,2,HIGH,Brute-Force,2026-09-02,2026-09-05,greensnow
46.185.190.191,3,HIGH,Brute-Force,2026-09-04,2026-09-05,greensnow|ipsum
46.188.119.26,7,HIGH,Brute-Force|Malicious,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|greensnow|ipsum|romainmarcoux_outgoing_aa
46.201.247.21,5,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|ipsum|romainmarcoux_outgoing_aa
46.210.94.61,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,abuseipdb|blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_aa
46.210.95.5,7,HIGH,Brute-Force|Malicious|Spam,2026-09-02,2026-09-05,blocklist_de|blocklist_de_mail|firehol_level2|ipsum|romainmarcoux_outgoing_40k|romainmarcoux_outgoing_aa
46.224.17.91,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.224.57.35,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
46.224.140.81,5,HIGH,Brute-Force,2026-09-02,2026-09-05,blocklist_de|blocklist_de_ssh|firehol_level2|ipsum
